Date,Open,High,Low,Close,Volume
2020-02-12,12288.15,12362.0,12282.2,12327.7,932387054.0
2020-02-13,12342.25,12347.1,12266.25,12301.75,794527828.0
2020-02-14,12314.25,12369.4,12210.05,12230.45,2214334346.0
2020-02-17,12247.2,12271.7,12143.5,12152.0,1434093320.0
2020-02-18,12133.6,12134.45,12009.55,12098.9,1524574950.0
2020-02-19,12197.9,12256.2,12155.25,12248.2,1718114837.0
2020-02-20,12242.25,12288.9,12202.75,12211.3,1724531604.0
2020-02-24,12140.45,12140.45,11939.55,11957.0,1395035167.0
2020-02-25,12007.3,12018.45,11900.6,11917.3,1278186416.0
2020-02-26,11859.1,11902.15,11756.65,11790.1,1104078933.0
2020-02-27,11773.95,11776.1,11646.05,11746.85,1244139818.0
2020-02-28,11495.6,11497.9,11288.4,11316.3,1546581871.0
2020-03-02,11500.85,11560.15,11153.65,11251.55,1249491066.0
2020-03-03,11337.45,11471.1,11279.55,11430.85,1279395761.0
2020-03-04,11481.55,11485.5,11205.95,11372.85,1274895204.0
2020-03-05,11430.1,11515.55,11371.5,11397.9,1954755189.0
2020-03-06,11061.85,11163.0,10957.4,11119.65,2394161843.0
2020-03-09,10877.5,10886.3,10442.15,10583.05,2548062704.0
2020-03-11,10476.65,10673.25,10475.1,10578.0,2227115701.0
2020-03-12,10160.05,10160.75,9614.55,9693.95,2531991495.0
2020-03-13,9177.3,10248.0,8642.2,10050.25,3211802047.0
2020-03-16,9684.8,9728.1,9281.75,9316.95,2510748783.0
2020-03-17,9395.1,9531.95,9056.35,9105.4,1917292875.0
2020-03-18,9228.8,9265.3,8552.25,8607.95,4113890919.0
2020-03-19,8198.2,8703.85,7964.4,8388.7,1965626432.0
2020-03-20,8417.55,8995.35,8305.0,8852.05,2004820848.0
2020-03-23,8057.35,8272.35,7694.2,7719.1,1228948752.0
2020-03-24,7942.25,8133.9,7624.85,7897.4,1318518499.0
2020-03-25,7827.5,8442.8,7815.0,8388.2,1158184925.0
2020-03-26,8523.1,8832.25,8382.85,8732.1,1424521253.0
2020-03-27,9032.45,9135.85,8614.35,8747.05,1309947851.0
2020-03-30,8487.15,8683.15,8368.8,8405.3,893292409.0
2020-03-31,8652.65,8805.95,8483.4,8731.15,1107770001.0
2020-04-01,8722.1,8725.7,8351.75,8404.15,910933088.0
2020-04-03,8497.75,8497.75,8213.25,8240.2,1135951449.0
2020-04-07,8595.7,8958.95,8508.15,8934.6,1279303814.0
2020-04-08,8842.6,9288.35,8806.85,8921.3,1451866382.0
2020-04-09,9144.1,9300.05,9088.0,9282.85,1188555121.0
2020-04-13,9276.2,9282.95,9080.2,9177.7,1738753990.0
2020-04-15,9366.1,9449.35,9072.9,9128.25,1956343583.0
2020-04-16,9057.55,9258.05,9020.55,9197.1,1470438278.0
2020-04-17,9523.15,9523.6,9283.55,9453.5,1683221443.0
2020-04-20,9573.75,9574.2,9416.85,9442.6,1384639426.0
2020-04-21,9202.9,9237.4,9107.9,9175.65,1229727241.0
2020-04-22,9215.55,9388.3,9130.85,9372.3,1473594215.0
2020-04-23,9419.0,9521.55,9365.6,9486.7,1597917146.0
2020-04-24,9340.8,9463.45,9312.15,9323.7,1232232691.0
2020-04-27,9427.75,9544.2,9419.2,9462.15,1022920718.0
2020-04-28,9570.6,9582.4,9434.15,9545.05,1167294737.0
2020-04-29,9576.75,9754.15,9561.5,9710.7,1383333673.0
2020-04-30,9906.05,10031.95,9883.55,10006.9,1643801529.0
2020-05-04,9682.65,9683.25,9430.35,9454.05,1424063547.0
2020-05-05,9591.7,9615.8,9344.55,9358.9,1220003370.0
2020-05-06,9379.35,9489.25,9266.1,9428.55,1455393069.0
2020-05-07,9394.25,9437.8,9335.5,9351.45,1076714362.0
2020-05-08,9522.65,9528.35,9395.45,9408.65,1011497649.0
2020-05-11,9505.95,9596.8,9393.45,9411.7,1916995744.0
2020-05-12,9343.6,9415.05,9218.45,9372.25,1648822311.0
2020-05-13,9752.35,9752.45,9518.8,9552.65,1710074994.0
2020-05-14,9396.85,9465.85,9310.05,9333.1,1170951485.0
2020-05-15,9371.9,9372.05,9240.95,9320.6,1080340845.0
2020-05-18,9339.9,9340.0,8988.95,9004.4,1441748253.0
2020-05-19,9140.95,9209.25,9036.05,9060.15,1915613615.0
2020-05-20,9069.7,9276.6,9055.2,9249.15,1358836937.0
2020-05-21,9265.75,9366.75,9243.8,9299.8,1335073201.0
2020-05-22,9263.25,9344.05,9165.45,9226.8,1318601668.0
2020-05-26,9284.35,9341.4,9187.8,9219.6,1141939246.0
2020-05-27,9267.75,9488.35,9186.7,9471.6,1234643132.0
2020-05-28,9519.7,9669.05,9492.75,9648.2,1701278974.0
2020-05-29,9584.05,9777.1,9542.55,9759.45,3947490978.0
2020-06-01,9900.7,10093.15,9882.7,9996.4,1791819753.0
2020-06-02,10051.2,10153.85,9998.4,10139.75,2138778507.0
2020-06-03,10266.9,10336.65,10194.05,10220.25,2215510124.0
2020-06-04,10219.75,10293.35,10108.5,10198.0,2108980071.0
2020-06-05,10265.7,10357.5,10213.85,10324.15,3270327392.0
2020-06-08,10506.25,10506.3,10298.65,10346.7,3471432404.0
2020-06-09,10367.75,10472.8,10202.7,10231.25,2788328255.0
2020-06-10,10255.45,10322.1,10211.55,10291.7,2144837522.0
2020-06-11,10271.65,10297.95,10066.6,10082.1,3371136358.0
2020-06-12,9720.55,10180.8,9719.65,10158.3,2676409014.0
2020-06-15,10113.4,10141.15,9924.1,10005.8,1909180732.0
2020-06-16,10200.45,10230.6,9917.4,10097.35,2063440331.0
2020-06-17,10060.15,10186.15,10020.95,10069.75,1459838530.0
2020-06-18,10051.45,10276.9,10033.15,10258.15,1868154105.0
2020-06-19,10289.0,10434.6,10246.75,10407.75,1958325647.0
2020-06-22,10487.2,10568.75,10453.1,10494.35,2367953979.0
2020-06-23,10534.95,10674.4,10491.5,10660.8,1565717249.0
2020-06-24,10724.95,10753.6,10474.55,10499.9,1923412305.0
2020-06-25,10431.05,10558.45,10392.7,10486.55,2059052209.0
2020-06-26,10577.35,10607.05,10505.2,10570.95,878239139.0
2020-06-29,10506.7,10520.95,10414.5,10496.85,749442398.0
2020-06-30,10566.8,10587.1,10452.5,10486.9,749012846.0
2020-07-01,10511.9,10615.15,10482.35,10598.9,781060066.0
2020-07-02,10656.45,10757.8,10650.3,10716.1,843593478.0
2020-07-03,10780.65,10797.1,10732.45,10776.3,788213226.0
2020-07-06,10887.8,10963.8,10859.25,10919.25,780691759.0
2020-07-07,10958.5,10972.65,10847.3,10958.0,902506185.0
2020-07-08,10979.4,11006.85,10842.55,10870.95,1114696266.0
2020-07-09,10918.85,10984.6,10898.85,10962.7,833206849.0
2020-07-10,10918.5,10975.8,10868.75,10919.7,859764397.0
2020-07-13,11001.05,11036.05,10902.45,10953.75,743013106.0
2020-07-14,10906.25,10911.0,10725.7,10768.6,742921099.0
2020-07-15,10859.3,10974.4,10730.8,10769.6,902729476.0
2020-07-16,10852.3,10893.8,10734.4,10879.9,856719868.0
2020-07-17,10895.5,11074.8,10893.15,11045.85,869154577.0
2020-07-20,11138.5,11174.35,11094.05,11159.45,722089955.0
2020-07-21,11261.3,11300.9,11244.65,11283.9,994338465.0
2020-07-22,11348.95,11355.0,11173.95,11249.45,972531821.0
2020-07-23,11255.6,11356.15,11225.45,11334.3,789250393.0
2020-07-24,11270.8,11326.95,11202.2,11297.75,851553214.0
2020-07-27,11328.9,11328.9,11188.25,11231.3,777995295.0
2020-07-28,11255.05,11404.5,11253.15,11388.4,858690643.0
2020-07-29,11369.55,11428.15,11258.8,11310.85,800172783.0
2020-07-30,11361.95,11403.95,11207.9,11231.3,896041243.0
2020-07-31,11269.25,11286.2,11177.1,11222.95,857549547.0
2020-08-03,11208.55,11208.95,11046.95,11056.0,982402456.0
2020-08-04,11113.65,11258.85,11074.05,11244.1,804498496.0
2020-08-05,11304.4,11368.4,11213.25,11248.4,868007162.0
2020-08-06,11329.5,11396.15,11278.15,11345.45,825662871.0
2020-08-07,11337.2,11377.15,11297.15,11361.4,680924527.0
2020-08-10,11426.3,11491.95,11401.55,11433.0,746983109.0
2020-08-11,11486.15,11531.5,11455.95,11471.25,858386306.0
2020-08-12,11441.05,11470.9,11389.7,11458.25,954983974.0
2020-08-13,11488.1,11512.65,11429.25,11458.9,814730858.0
2020-08-14,11511.4,11525.95,11269.4,11337.55,913132359.0
2020-08-17,11411.2,11422.7,11296.85,11402.85,832239668.0
2020-08-18,11419.2,11556.85,11412.85,11541.95,815036837.0
2020-08-19,11608.9,11618.55,11550.95,11564.5,870414477.0
2020-08-20,11478.5,11524.65,11451.5,11479.0,1061535618.0
2020-08-21,11581.25,11589.25,11526.05,11535.8,906275671.0
2020-08-24,11579.95,11648.5,11578.5,11619.15,747901386.0
2020-08-25,11668.95,11681.55,11575.65,11625.6,835414982.0
2020-08-26,11668.6,11705.6,11611.45,11694.35,913698261.0
2020-08-27,11755.4,11762.25,11692.65,11709.45,1019748805.0
2020-08-28,11755.6,11830.7,11743.25,11791.5,1242901428.0
2020-08-31,11913.55,11927.2,11438.75,11496.05,1749528540.0
2020-09-01,11570.15,11651.65,11477.85,11586.6,1031875168.0
2020-09-02,11598.4,11681.4,11554.65,11660.6,792559954.0
2020-09-03,11694.5,11714.65,11643.85,11663.35,756153040.0
2020-09-04,11491.15,11589.85,11436.95,11464.95,874262419.0
2020-09-07,11493.25,11509.95,11380.45,11478.4,709029632.0
2020-09-08,11502.9,11556.45,11407.45,11434.9,723008019.0
2020-09-09,11338.7,11418.45,11299.6,11397.95,897414151.0
2020-09-10,11481.3,11577.1,11453.05,11562.65,825431885.0
2020-09-11,11562.45,11609.4,11538.8,11589.65,696962368.0
2020-09-14,11665.65,11690.0,11512.05,11566.45,802126364.0
2020-09-15,11613.7,11666.3,11580.05,11652.85,670346837.0
2020-09-16,11673.4,11743.85,11653.9,11732.7,729509772.0
2020-09-17,11671.25,11718.3,11629.2,11646.15,664077965.0
2020-09-18,11713.55,11716.2,11581.65,11640.2,1005722849.0
2020-09-21,11642.0,11661.45,11332.5,11367.25,795322439.0
2020-09-22,11411.05,11411.45,11177.05,11264.55,868986867.0
2020-09-23,11366.85,11369.4,11135.75,11241.6,910056854.0
2020-09-24,11122.55,11127.65,10906.7,10922.25,922902558.0
2020-09-25,11029.5,11198.1,10974.9,11176.3,756633008.0
2020-09-28,11270.55,11375.45,11233.55,11365.25,623662120.0
2020-09-29,11429.4,11449.45,11314.45,11353.65,685046809.0
2020-09-30,11380.2,11431.65,11320.0,11385.2,690244326.0
2020-10-01,11499.65,11557.4,11484.25,11545.9,640143018.0
2020-10-05,11616.6,11693.3,11574.5,11625.6,699911432.0
2020-10-06,11722.5,11787.2,11688.05,11770.75,736680622.0
2020-10-07,11787.45,11857.4,11741.35,11833.9,684365686.0
2020-10-08,11926.1,11986.95,11876.6,11925.4,808567864.0
2020-10-09,11944.5,12014.95,11897.4,11990.7,827498785.0
2020-10-12,12047.05,12088.9,11936.9,11999.05,711357331.0
2020-10-13,12000.55,12056.35,11959.5,11995.7,629775818.0
2020-10-14,11980.6,12064.0,11893.45,12039.05,767926416.0
2020-10-15,12089.55,12091.05,11738.7,11758.2,791428317.0
2020-10-16,11804.25,11867.2,11744.1,11843.35,716895894.0
2020-10-19,11953.75,11970.45,11896.1,11952.9,726821093.0
2020-10-20,11941.65,12023.3,11919.0,11976.85,643639359.0
2020-10-21,12036.8,12092.05,11851.9,12009.0,820394742.0
2020-10-22,11965.85,12009.7,11899.1,11971.8,733945468.0
2020-10-23,12029.4,12045.35,11985.15,12006.1,687236336.0
2020-10-26,12017.75,12022.1,11788.7,11842.7,706561684.0
2020-10-27,11880.3,11981.7,11800.2,11971.9,816605902.0
2020-10-28,12006.5,12012.2,11778.4,11819.05,879800110.0
2020-10-29,11723.25,11838.2,11700.05,11774.4,749082716.0
2020-10-30,11784.85,11855.9,11646.9,11748.95,785993622.0
2020-11-02,11803.05,11830.65,11675.25,11777.85,823729504.0
2020-11-03,11843.65,11937.2,11834.2,11913.35,953802242.0
2020-11-04,11890.9,12026.15,11860.75,12007.1,863156499.0
2020-11-05,12150.35,12225.9,12127.45,12217.9,899249402.0
2020-11-06,12252.45,12364.9,12232.35,12349.15,804054661.0
2020-11-09,12482.95,12557.6,12448.95,12545.45,800136997.0
2020-11-10,12639.5,12695.25,12556.25,12683.35,1139971706.0
2020-11-11,12733.3,12824.0,12634.5,12805.6,1164551800.0
2020-11-12,12766.75,12805.7,12699.9,12764.05,844441019.0
2020-11-13,12735.6,12815.55,12691.9,12804.25,716108427.0
2020-11-14,12906.3,12911.4,12833.55,12864.6,137370936.0
2020-11-17,13007.45,13008.35,12884.95,12960.9,920879716.0
2020-11-18,12948.25,13032.6,12904.15,13022.75,1043099227.0
2020-11-19,12931.65,13055.5,12840.0,12864.85,1009610819.0
2020-11-20,12904.7,12992.35,12832.1,12962.45,902734567.0
2020-11-23,13062.35,13076.0,12946.65,13036.65,842348668.0
2020-11-24,13110.8,13179.1,13090.1,13158.3,810989180.0
2020-11-25,13231.9,13244.8,12935.55,12959.8,1023380383.0
2020-11-26,13001.4,13117.05,12900.1,13087.75,805810513.0
2020-11-27,13117.1,13146.85,13030.25,13080.3,1665879376.0
2020-12-01,13180.2,13244.3,13088.05,13225.7,871453843.0
2020-12-02,13243.0,13254.85,13115.2,13244.35,1132396506.0
2020-12-03,13342.75,13342.95,13252.35,13280.5,1078581766.0
2020-12-04,13325.1,13415.05,13288.95,13396.5,1016516084.0
2020-12-07,13406.35,13508.1,13387.85,13497.85,886105886.0
2020-12-08,13536.75,13575.45,13439.3,13529.85,1046678355.0
2020-12-09,13597.05,13673.1,13589.85,13649.6,979004023.0
2020-12-10,13611.7,13632.85,13519.35,13612.35,832534815.0
2020-12-11,13646.2,13707.9,13532.3,13647.9,1131841046.0
2020-12-14,13706.2,13731.05,13615.45,13693.2,799294909.0
2020-12-15,13685.65,13716.15,13583.55,13697.7,727885170.0
2020-12-16,13792.15,13817.75,13735.95,13808.05,908464400.0
2020-12-17,13838.9,13890.1,13802.95,13852.55,662385752.0
2020-12-18,13877.75,13886.15,13767.45,13872.8,752615100.0
2020-12-21,13852.75,13887.4,13214.0,13431.3,993373733.0
2020-12-22,13467.1,13603.6,13272.05,13577.35,1045080971.0
2020-12-23,13587.75,13744.1,13544.2,13725.55,805475572.0
2020-12-24,13803.15,13882.8,13748.15,13862.1,756316405.0
2020-12-28,13930.8,13997.0,13929.2,13986.7,698820505.0
2020-12-29,14028.05,14077.95,13964.0,14037.65,754411486.0
2020-12-30,14086.45,14103.85,13969.8,14088.45,612680345.0
2020-12-31,14080.8,14127.6,14048.1,14090.75,801448184.0
2021-01-01,14109.05,14166.1,14102.95,14137.55,612252114.0
2021-01-04,14226.0,14282.4,14084.05,14267.05,890944888.0
2021-01-05,14212.95,14373.85,14177.2,14355.9,833496981.0
2021-01-06,14399.7,14403.05,14191.4,14305.65,1056764771.0
2021-01-07,14417.9,14419.35,14290.65,14305.5,836480345.0
2021-01-08,14424.8,14533.0,14393.45,14514.35,886906592.0
2021-01-11,14638.8,14653.2,14535.4,14642.05,914650051.0
2021-01-12,14632.7,14735.45,14593.35,14705.5,1379546690.0
2021-01-13,14782.6,14793.25,14559.3,14694.95,1407169536.0
2021-01-14,14688.2,14750.0,14608.1,14731.15,1001314209.0
2021-01-15,14736.5,14760.25,14482.75,14558.8,1153712302.0
2021-01-18,14574.15,14579.5,14332.85,14390.05,1074947889.0
2021-01-19,14481.15,14653.85,14470.9,14632.2,842802855.0
2021-01-20,14652.0,14771.0,14631.8,14751.3,944435422.0
2021-01-21,14840.95,14860.85,14613.35,14686.55,1064217766.0
2021-01-22,14684.35,14725.25,14466.2,14479.6,1161151870.0
2021-01-25,14588.2,14602.9,14328.1,14348.45,917258207.0
2021-01-27,14349.5,14349.5,14045.15,14085.85,951172188.0
2021-01-28,13932.7,14017.8,13846.7,13947.25,1081458517.0
2021-01-29,14075.65,14089.4,13704.15,13743.3,1125687575.0
2021-02-01,13866.05,14414.6,13762.2,14361.65,1336529984.0
2021-02-02,14556.0,14792.0,14546.3,14720.55,1372017537.0
2021-02-03,14824.25,14931.65,14650.75,14854.0,1374129689.0
2021-02-04,14860.05,14992.5,14806.65,14977.15,1539062227.0
2021-02-05,15040.75,15099.25,14938.8,14988.95,1556801120.0
2021-02-08,15123.15,15217.0,15103.7,15177.95,1080009067.0
2021-02-09,15228.15,15313.45,15124.8,15171.25,1325218693.0
2021-02-10,15184.3,15233.15,15047.65,15176.4,1081016208.0
2021-02-11,15146.1,15262.3,15138.2,15249.65,888372953.0
2021-02-12,15267.35,15318.85,15163.65,15245.75,1042860960.0
2021-02-15,15350.25,15421.9,15326.4,15399.2,850611668.0
2021-02-16,15455.4,15513.5,15328.6,15406.0,1062091069.0
2021-02-17,15379.3,15413.9,15275.7,15318.5,1301175206.0
2021-02-18,15353.65,15368.8,15210.25,15249.5,1602789504.0
2021-02-19,15212.55,15275.4,15017.35,15102.65,1554539091.0
2021-02-22,15119.55,15132.5,14758.75,14802.45,1059662954.0
2021-02-23,14906.0,14979.3,14780.15,14844.25,1209769808.0
2021-02-24,14876.75,15118.65,14869.65,15094.85,617662356.0
2021-02-25,15193.55,15281.25,15177.6,15209.0,1156997060.0
2021-02-26,15005.0,15045.15,14604.25,14667.6,1629245878.0
2021-03-01,14834.5,14932.3,14774.65,14889.65,822993530.0
2021-03-02,14993.9,15100.95,14897.9,15061.6,908519565.0
2021-03-03,15205.05,15405.7,15147.55,15379.5,981599743.0
2021-03-04,15172.3,15352.95,15139.5,15238.75,974013484.0
2021-03-05,15139.75,15248.7,15009.2,15084.35,1008799017.0
2021-03-08,15151.85,15250.6,15062.35,15096.85,823458690.0
2021-03-09,15189.6,15252.0,15043.1,15206.0,908373546.0
2021-03-10,15309.1,15327.0,15209.65,15284.85,588163053.0
2021-03-12,15426.55,15438.5,15071.15,15140.15,756551758.0
2021-03-15,15163.25,15165.4,14856.3,15040.85,747035263.0
2021-03-16,15107.8,15159.1,15009.8,15033.3,702151434.0
2021-03-17,15066.45,15074.8,14805.75,14828.85,747659540.0
2021-03-18,14959.05,14977.45,14581.95,14662.5,851112777.0
2021-03-19,14573.3,14886.95,14434.1,14847.25,1310491137.0
2021-03-22,14850.75,14885.65,14729.45,14859.7,720614069.0
2021-03-23,14898.3,15011.05,14849.15,14952.1,787545946.0
2021-03-24,14853.2,14902.65,14676.35,14690.05,747133448.0
2021-03-25,14713.35,14717.6,14393.5,14450.55,988633587.0
2021-03-26,14624.9,14692.75,14539.25,14633.5,733437391.0
2021-03-30,14755.6,14977.95,14745.95,14936.05,929210121.0
2021-03-31,14913.0,14913.7,14787.6,14807.45,911009335.0
2021-04-01,14912.25,15008.95,14813.65,14993.05,742190182.0
2021-04-05,14970.2,14975.65,14596.95,14775.7,831267656.0
2021-04-06,14870.75,14922.3,14719.4,14836.25,749253329.0
2021-04-07,14869.85,15019.75,14810.45,14973.95,803884513.0
2021-04-08,15030.05,15139.95,14984.35,15036.15,772606850.0
2021-04-09,15045.2,15081.9,14957.6,15004.15,826843514.0
2021-04-12,14805.95,14812.0,14390.1,14450.05,1137902555.0
2021-04-13,14501.85,14660.2,14415.9,14639.4,975320329.0
2021-04-15,14655.75,14735.9,14487.95,14719.25,877636182.0
2021-04-16,14741.8,14850.15,14705.6,14773.2,886688463.0
2021-04-19,14459.0,14535.55,14346.1,14512.85,843149579.0
2021-04-20,14680.15,14688.15,14373.95,14466.8,847757494.0
2021-04-22,14395.9,14581.75,14329.6,14564.25,836096230.0
2021-04-23,14492.2,14625.1,14439.9,14510.95,867001032.0
2021-04-26,14618.9,14711.15,14590.45,14645.9,739918127.0
2021-04-27,14662.5,14822.95,14652.85,14807.75,800727612.0
2021-04-28,14871.45,15030.45,14855.55,15004.65,764221799.0
2021-04-29,15117.4,15178.85,14954.05,15029.95,916664652.0
2021-04-30,14891.25,15005.4,14760.3,14790.6,968975515.0
2021-05-03,14645.6,14845.1,14583.35,14811.2,945255952.0
2021-05-04,14871.9,14904.6,14647.65,14683.7,1181183721.0
2021-05-05,14793.0,14843.3,14698.95,14823.2,940480821.0
2021-05-06,14878.6,14947.15,14817.65,14928.6,869186165.0
2021-05-07,15023.0,15060.15,14968.3,15021.65,940441644.0
2021-05-10,15123.35,15167.45,15091.4,15146.65,1037003290.0
2021-05-11,15003.2,15115.95,14978.05,15071.4,1188822781.0
2021-05-12,15060.95,15062.15,14891.1,14940.0,1385613965.0
2021-05-14,14996.9,14996.95,14809.0,14893.2,1101425495.0
2021-05-17,14973.2,15148.5,14936.8,15134.15,907196071.0
2021-05-18,15281.7,15348.3,15258.7,15325.0,907470425.0
2021-05-19,15288.0,15366.2,15250.2,15272.55,950136752.0
2021-05-20,15288.75,15317.05,15142.45,15164.45,1038277455.0
2021-05-21,15252.95,15422.8,15246.9,15408.55,1024473811.0
2021-05-24,15448.15,15498.0,15392.4,15445.2,1318883886.0
2021-05-25,15543.1,15544.9,15401.5,15445.6,828675969.0
2021-05-26,15494.85,15541.35,15425.4,15522.35,775665827.0
2021-05-27,15552.65,15604.5,15500.55,15564.35,1707297507.0
2021-05-28,15646.6,15690.5,15620.05,15650.35,994998846.0
2021-05-31,15659.95,15822.35,15600.6,15798.7,902872946.0
2021-06-01,15848.0,15875.15,15735.4,15789.4,748710543.0
2021-06-02,15743.85,15853.25,15711.2,15832.2,1161053133.0
2021-06-03,15913.95,15968.55,15881.0,15952.65,967371701.0
2021-06-04,15980.9,16000.0,15897.15,15945.85,924516712.0
2021-06-07,16004.05,16042.6,15956.05,16018.6,1283097541.0
2021-06-08,16044.55,16049.0,15947.55,16017.2,916957215.0
2021-06-09,16046.25,16082.8,15830.65,15904.75,1040614071.0
2021-06-10,15966.85,16032.35,15925.7,16021.5,792534681.0
2021-06-11,16080.65,16116.1,16019.9,16079.6,736532754.0
2021-06-14,16056.45,16093.9,15851.35,16079.7,910465134.0
2021-06-15,16134.3,16167.6,16113.6,16136.65,603943275.0
2021-06-16,16111.65,16149.25,15998.85,16025.55,628362542.0
2021-06-17,15897.6,16024.0,15865.45,15936.2,687779891.0
2021-06-18,15988.65,15992.95,15665.25,15915.55,1095857544.0
2021-06-21,15751.35,16009.0,15729.35,15991.25,747146908.0
2021-06-24,15978.1,16038.0,15946.55,16011.55,612172600.0
2021-06-25,16058.95,16097.2,15998.55,16087.2,583841789.0
2021-06-28,16141.45,16141.7,16032.75,16055.2,592658931.0
2021-06-29,16050.5,16088.55,15966.85,15992.1,724862193.0
2021-06-30,16020.9,16073.85,15945.55,15959.4,551617037.0
2021-07-01,15992.2,15992.75,15913.3,15928.1,460474969.0
2021-07-02,15950.95,15972.65,15883.1,15957.1,476828532.0
2021-07-05,16027.95,16078.2,15999.2,16066.9,434958600.0
2021-07-06,16045.05,16149.7,16039.75,16054.9,678521568.0
2021-07-07,16055.35,16133.7,16013.55,16117.4,566273587.0
2021-07-08,16100.8,16136.4,15935.0,15981.95,559779451.0
2021-07-09,15948.7,15987.4,15896.15,15952.4,446947304.0
2021-07-12,16028.95,16050.95,15911.7,15955.95,459242776.0
2021-07-13,16053.5,16063.7,15994.8,16055.6,493576499.0
2021-07-14,16058.15,16112.0,16009.1,16091.5,407997695.0
2021-07-15,16114.1,16184.7,16100.15,16160.2,593534126.0
2021-07-16,16194.7,16200.3,16129.4,16172.05,560387052.0
2021-07-19,16015.05,16097.4,15958.3,16006.9,486658326.0
2021-07-20,15962.5,15983.1,15829.5,15886.25,574670087.0
2021-07-22,15995.3,16105.6,15988.55,16094.25,501353552.0
2021-07-23,16127.85,16161.65,16032.0,16119.1,543310009.0
2021-07-26,16117.25,16156.2,16066.15,16094.2,671538590.0
2021-07-27,16131.45,16152.7,15967.15,16011.05,621150561.0
2021-07-28,16030.6,16030.6,15781.9,15983.9,610914732.0
2021-07-29,16040.5,16082.55,16013.8,16045.2,693097698.0
2021-07-30,16073.55,16138.65,16022.0,16040.15,694452404.0
2021-08-02,16151.8,16174.95,16112.8,16166.95,538271694.0
2021-08-03,16235.4,16415.95,16201.9,16399.95,624661069.0
2021-08-04,16465.55,16544.7,16448.85,16494.55,709009956.0
2021-08-05,16526.35,16566.2,16430.9,16520.5,689345101.0
2021-08-06,16533.75,16564.0,16463.0,16476.55,602511419.0
2021-08-09,16524.05,16554.45,16404.9,16483.45,431980427.0
2021-08-10,16505.0,16578.65,16407.5,16493.85,533828340.0
2021-08-11,16535.45,16547.75,16345.5,16490.15,593572198.0
2021-08-12,16512.0,16577.8,16485.7,16569.3,495346726.0
2021-08-13,16591.85,16731.2,16582.9,16716.15,566602415.0
2021-08-16,16709.15,16769.3,16667.55,16748.0,438699908.0
2021-08-17,16733.65,16819.55,16680.5,16805.15,612896600.0
2021-08-18,16876.6,16897.3,16749.95,16778.8,530941669.0
2021-08-20,16599.0,16724.6,16586.6,16642.15,653147372.0
2021-08-23,16784.25,16784.8,16574.1,16673.35,630187725.0
2021-08-24,16744.6,16825.7,16678.4,16808.0,612740257.0
2021-08-25,16844.8,16896.45,16809.4,16830.1,522397392.0
2021-08-26,16834.65,16888.85,16804.85,16841.6,527918913.0
2021-08-27,16858.75,16945.5,16782.8,16930.85,442822464.0
2021-08-30,17003.4,17183.05,16993.35,17164.2,546625136.0
2021-08-31,17182.9,17394.6,17153.4,17373.1,774594698.0
2021-09-01,17432.65,17470.65,17321.7,17343.3,615273961.0
2021-09-02,17363.15,17515.55,17328.6,17504.6,568003449.0
2021-09-03,17542.5,17613.5,17487.6,17597.45,541096268.0
2021-09-06,17677.6,17695.75,17613.85,17641.0,402722253.0
2021-09-07,17669.4,17691.15,17542.8,17618.7,438514793.0
2021-09-08,17633.8,17647.95,17521.85,17626.2,542876868.0
2021-09-09,17591.25,17663.35,17579.55,17652.9,427076245.0
2021-09-13,17649.95,17669.25,17558.15,17648.6,456703597.0
